case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-160,twcs-0c13ace5ad2c5fcb3ec3,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> <mention> release radar recipe has stopped running but no error reported. Any ideas?,CUSTOMER: <mention> <mention> release radar recipe has stopped running but no error reported. Any ideas? || SPOTIFY: <mention> Hmm. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /CG,
spotify-gold-candidate-161,twcs-af744ae51b7f76d8eab5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,.<mention> I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,CUSTOMER: .<mention> I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url> || SPOTIFY: <mention> Hey Jacob! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 /KL,
spotify-gold-candidate-162,twcs-b917a2917f34fda73ed7,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Uh oh. <mention> : did your desktop version just went boom? (<mention> I'm having the same problem, brah.)","CUSTOMER: Uh oh. <mention> : did your desktop version just went boom? (<mention> I'm having the same problem, brah.) || SPOTIFY: <mention> Hey Oakley, that doesn't sound fun! Could you tell us more about what's happening? We'll see what we can suggest /VV || CUSTOMER: <mention> I think a lot of people experienced the same outage. I think we're back to normal now. || SPOTIFY: <mention> We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /DB",
spotify-gold-candidate-163,twcs-43804b1475c567e82505,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> I have a problem with your app on Android. DM?,CUSTOMER: <mention> I have a problem with your app on Android. DM? || SPOTIFY: <mention> Hi there! Help's here. What's happening exactly? Can you DM us your account's email address or username? We'll take a look backstage /NQ <url>,
spotify-gold-candidate-164,twcs-0fbe06a7eff128e4f024,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Your API endpoints (eg /me, /browse/featured-playlists) are frequently returning a 404 errors (eg 50% of all requests). Is something going on at HQ?","SPOTIFY: <mention> Hey James! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /MT || CUSTOMER: <mention> Send a HTTP GET request (eg: <url> using any device. Tested on Windows and Linux with CURL, ajax and Firebug. || SPOTIFY: <mention> Got it. We have more info about this here: <url> We hope that helps! /MT || CUSTOMER: <mention> ...that's just a link to the documentation. Try using your own API Console (beta) and you'll see the exact issue: <url> || SPOTIFY: <mention> Apologies for the confusion. Your developer questions can be asked at <url> They'll be able to help you further /MT || CUSTOMER: <mention> It's not a developer question, so much as an issue with your API. <url>",
spotify-gold-candidate-165,twcs-76fb510fb5be7beed244,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hallo admin, Saya sudah bayar akun milik saya untuk menjadi premium pada hari Sabtu tanggal 25 November 2017, akan tetapi akun saya tidak kunjung premium sampai saat ini. Saya udah coba email, tapi sejak hari sabtu di bilang masih dalam tahap proses. Gimana lagi yaa?","CUSTOMER: <mention> Hallo admin, Saya sudah bayar akun milik saya untuk menjadi premium pada hari Sabtu tanggal 25 November 2017, akan tetapi akun saya tidak kunjung premium sampai saat ini. Saya udah coba email, tapi sejak hari sabtu di bilang masih dalam tahap proses. Gimana lagi yaa? || SPOTIFY: <mention> Hey Rahadian! We have Indonesian support via email at <url> but if you'd like, we can help out in English via Twitter. Just send us a DM with your account's email address or username so we can check things out /AY <url>",
spotify-gold-candidate-166,twcs-6733af49a45943f26380,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Why does Quebec have restrictions? It is unfair that I can't access the Student Discount!,"CUSTOMER: <mention> Why does Quebec have restrictions? It is unfair that I can't access the Student Discount! || SPOTIFY: <mention> Hi Maria, help's here! Can you DM us your account's email address? We'll take a look backstage /DV <url>",
spotify-gold-candidate-167,twcs-39ed7e23658145444008,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> I just signed up for the $99 year subscription, but this year's December individual payment has already been deducted from my bank account. Will I get a refund for this month?","CUSTOMER: <mention> I just signed up for the $99 year subscription, but this year's December individual payment has already been deducted from my bank account. Will I get a refund for this month? || CUSTOMER: <mention> Or does the subscription not begin until January? || SPOTIFY: <mention> Hey! The cavalry's here. Can you DM us your account's email address? We'll take a look backstage /CP <url>",
spotify-gold-candidate-168,twcs-fc1eebb4e7a18c5f37c4,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> this is the SECOND time in two weeks all my music has disappeared wtf <url>,"CUSTOMER: <mention> this is the SECOND time in two weeks all my music has disappeared wtf <url> || SPOTIFY: <mention> Hi there! We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this /GT || CUSTOMER: <mention> y’all just fucking did it again <url> || SPOTIFY: <mention> Sorry to hear that you feel that way. Just to check, have you tapped ""Remove Filters"" to make sure that some of them aren't just hidden? Keep us posted /MU || CUSTOMER: <mention> they’re still there but all my downloads were deleted and the albums saved have half the songs missing now || SPOTIFY: <mention> That's strange. Can you DM us your account's username or email address? We'll check things backstage /MU <url>",
spotify-gold-candidate-169,twcs-2e3c581c5b7c0fa20bd3,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,".<mention> <mention> <mention> Is it possible to add a tile on home screen for new releases from artists I follow? Just looked through new releases, nothing by my fave artists, have to go artists page to find new release. Would be nice to have in 1 place. Thanks 😊","CUSTOMER: .<mention> <mention> <mention> Is it possible to add a tile on home screen for new releases from artists I follow? Just looked through new releases, nothing by my fave artists, have to go artists page to find new release. Would be nice to have in 1 place. Thanks 😊 || SPOTIFY: <mention> Hi Kay! It currently isn't possible to do this. Don't worry, we'll be sure to let our devs know this is something you'd like to see. Give us a shout if there's anything else we can do to help /DV",
spotify-gold-candidate-170,twcs-2b447bd3fe2cac325a5b,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hello, is there any update on my support case: # <number>","CUSTOMER: <mention> Hello, is there any update on my support case: # <number> || SPOTIFY: <mention> Hey Joshua! Could you DM us your account's username or email address? We'll check behind the scenes /RE <url>",
spotify-gold-candidate-171,twcs-2eafb2c2dc5db3e9fe87,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,How is there not a Mel Tormé fan site. <mention> can you rectify this?,"CUSTOMER: How is there not a Mel Tormé fan site. <mention> can you rectify this? || SPOTIFY: <mention> Hey Petrina! We can't make promises, but rest assured we'll have it as soon as the feature is available to us. If you need anything, we're just a tweet away 🙂 /MS",
spotify-gold-candidate-172,twcs-11ead2c4135d4ce18812,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> I’m a premium acct and I got a message saying I need to update CC info but no where to do it in app or contact help. Please help.,"CUSTOMER: <mention> I’m a premium acct and I got a message saying I need to update CC info but no where to do it in app or contact help. Please help. || SPOTIFY: <mention> Hey Brooke, help's here! You can update your payment method any time by choosing subscriptions on your account page. Check this out for more info: <url> Let us know how it goes /JJ",
spotify-gold-candidate-173,twcs-54fe1476ce402cf6c1c7,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Applications with a minimum window size should be cancelled effective yesterday. Looking at you <mention> <mention>.,"CUSTOMER: Applications with a minimum window size should be cancelled effective yesterday. Looking at you <mention> <mention>. || CUSTOMER: <mention> <mention> I use a tiling WM on macOS and these two mess it up by trying to pretend they have more authority about where windows are placed on my system than I do. || CUSTOMER: <mention> <mention> Oh man, <mention> has a minimum window height *and* width. That's a disgrace. || SPOTIFY: <mention> Hi Elliot! Thanks for the feedback. We'll be sure to pass your feedback onto the right team. Let us know if there's anything else we can do for you /DV",
spotify-gold-candidate-174,twcs-f64759279cd09d5d5f35,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> please help I can’t log in to my Spotify error 404,CUSTOMER: <mention> please help I can’t log in to my Spotify error 404 || SPOTIFY: <mention> Hey Sarah! The cavalry's here. Can you DM us your account's email address? We'll take a look under the hood /KB <url>,
spotify-gold-candidate-175,twcs-79bd116b8e9c839e4c63,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> help. I can’t link up my student premium with Hulu,"CUSTOMER: <mention> help. I can’t link up my student premium with Hulu || SPOTIFY: <mention> Hey Mike, help's arrived! Could you DM us your username and email address? We'll see what we can suggest /JQ <url>",
spotify-gold-candidate-176,twcs-2e5ee041c4923a4571cd,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> I tried signing up for the 0.99$ for 3 months. I tried multiple times with different cards and it wouldn't go through.,CUSTOMER: <mention> I tried signing up for the 0.99$ for 3 months. I tried multiple times with different cards and it wouldn't go through. || SPOTIFY: <mention> Hey! We've just replied to your DM. Check your Messages /KC,
spotify-gold-candidate-177,twcs-823e2786fcb670a93b61,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> You know what's really annoying <mention>? You un-download my library all the f**king time. I have no signal an no music now. &amp; I pay £15 a month. Not to mention long term members NEVER get any discounts or offers.,"CUSTOMER: <mention> You know what's really annoying <mention>? You un-download my library all the f**king time. I have no signal an no music now. &amp; I pay £15 a month. Not to mention long term members NEVER get any discounts or offers. || SPOTIFY: <mention> Hey Sarah! Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> On another note, our offers right now are for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though /SJ",
spotify-gold-candidate-178,twcs-e3a26edc1b4402a9864f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> hi there, I miss Emma Chaplin spent last Stelle and vedimaria can you added please?","CUSTOMER: <mention> hi there, I miss Emma Chaplin spent last Stelle and vedimaria can you added please? || SPOTIFY: <mention> Hi there! Can you let us know what's happening exactly? We'll see what we can do /PL || CUSTOMER: <mention> Hi there! Those songs are not found on Spotify 😭😢 || SPOTIFY: <mention> We understand your frustration. We’d love to have all of their stuff available! Hopefully we will in the future. In the meantime, we have some info about content here: <url> If you ever need anything else, just shout and we'll come running 🏃 /LX || CUSTOMER: <mention> Is this for every song and artists or only the artists? I see only a karaoke song. I want the whole song it's a remember to are grandmother || SPOTIFY: <mention> We hear you. We do our best! But sometimes agreements are ongoing, or can't be reached with the content provider. Be sure to stay tuned /TX",
spotify-gold-candidate-179,twcs-3567c41afe8c3fd2f914,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> give me back my Daily mix options. You don’t listen to 1990s/2000s rap for 2 days, and suddenly it’s gone 😫","CUSTOMER: <mention> give me back my Daily mix options. You don’t listen to 1990s/2000s rap for 2 days, and suddenly it’s gone 😫 || SPOTIFY: <mention> Hey Tyler, that doesn't sound cool! Did all your Daily Mixes disappear? Sending us a screenshot of the page in the app where your Daily Mixes were would help too /RK || CUSTOMER: <mention> No, the ones I don’t ever listen to are still there for sure. It’s just the good ones that are gone. I’m sure it’s some algorithm thing but there should be a way to lock one so it updates but never goes away || SPOTIFY: <mention> Daily Mix refreshes regularly, so you’ll need to save your favorite tunes. To do so, tap ❤️ while it’s playing. Nice idea though! It's definitely something for the team to consider, and we'll make sure it reaches them /RK",
spotify-gold-candidate-180,twcs-39450331b6d409a1859f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> plz fix my Spotify I need it,"CUSTOMER: <mention> plz fix my Spotify I need it || SPOTIFY: <mention> Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",
spotify-gold-candidate-181,twcs-138dbdaa1e045cea53f4,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> took it upon themselves to delete my library of 2k+ songs... I have no words to express my anger...,"CUSTOMER: <mention> took it upon themselves to delete my library of 2k+ songs... I have no words to express my anger... || SPOTIFY: <mention> Hi Jess! Don't worry, we'll sort this out. What's the exact device, operating system, and Spotify app version you're using? Did you notice this issue while you were streaming music or during offline listening? We'll see what we can suggest /NJ || CUSTOMER: <mention> It actually resolved itself! I think the App needed updated, Galaxy s8+, you guys are the best for replying though! 👌👍 #Spotifyforlife || SPOTIFY: <mention> Glad you're back in the groove! Just give us a shout if the problem persists or for anything else. We're... <url> 😁 /NJ",
spotify-gold-candidate-182,twcs-ca99aa1a60102e116270,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Hey guys. Any chance to have a disable option for the art cover on Android lock screen? 🤨🙏🏻 #FeatureRequest,"CUSTOMER: <mention> Hey guys. Any chance to have a disable option for the art cover on Android lock screen? 🤨🙏🏻 #FeatureRequest || SPOTIFY: <mention> Hey Nicolas! We don't have any details on this yet. Don't worry, we'll let our devs know this is something you'd like to see. Let us know if you have other questions /GK",
spotify-gold-candidate-183,twcs-74262752d12cbbffe5a5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> stop charging me! Account cancelled months ago! How do I get a refund?,CUSTOMER: <mention> stop charging me! Account cancelled months ago! How do I get a refund? || SPOTIFY: <mention> Hey Cheryl! Can you DM us your account's email address and username? We'll take a look backstage for you /KL <url> || SPOTIFY: <mention> Hey Cheryl! Can you DM us your account's email address and username? We'll get this figured out /KL <url>,
spotify-gold-candidate-184,twcs-2f8f28621dcee9b128d6,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> hi. If I buy a Spotify coupon over here in the US, can my dad redeem it in the UK? I want to get him a year’s subscription, but he’s in the UK and I’m in the US.","CUSTOMER: <mention> hi. If I buy a Spotify coupon over here in the US, can my dad redeem it in the UK? I want to get him a year’s subscription, but he’s in the UK and I’m in the US. || SPOTIFY: <mention> Hi Gareth, help's here! Can you DM us your accounts' email addresses? We'll take a look backstage /DV <url> || CUSTOMER: <mention> Hi, DM done.",
spotify-gold-candidate-185,twcs-cff524dbe4d016a28c1c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> hey guys! I have a problem with my payments. I got charged twice on my card this month. The first pic is the monthly card bill. The second pic is the receipts. The extra payment is on the 9th of November. <url>,"CUSTOMER: <mention> hey guys! I have a problem with my payments. I got charged twice on my card this month. The first pic is the monthly card bill. The second pic is the receipts. The extra payment is on the 9th of November. <url> || SPOTIFY: <mention> Hey Önder! We suggest deleting the tweet with the screenshots for security, as it contains transaction details. Can you DM them to us instead? We'll take a look backstage /SY <url>",
spotify-gold-candidate-186,twcs-a0f8147d38bc207186b7,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> can you stop removing my downloaded albums,"CUSTOMER: <mention> iPhone 6s with the most current operating system and Spotify version with a premium family account || SPOTIFY: <mention> Thanks. Can you get back to us with the exact version of Spotify you're using? To get this info, just go to Your Music &gt; Settings &gt; About /AG || CUSTOMER: <mention> 8.4.28.1104 || SPOTIFY: <mention> Got it. Just to check, does the issue only happen to your downloaded albums? If you have downloaded playlists, do they become unsynced too? /AG || CUSTOMER: <mention> some songs in the playlists become unsaved || SPOTIFY: <mention> In this case, we'd recommend checking out <url> Listed under 'Downloads unexpectedly removed' are possible reasons why your downloaded tracks/albums were removed /AG",
spotify-gold-candidate-187,twcs-1e0f3cb1dc099900974f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Why is the search function not working properly. It is just spinning when I try to search for artists? It is very annoying. With gratitude for help.,"CUSTOMER: <mention> Why is the search function not working properly. It is just spinning when I try to search for artists? It is very annoying. With gratitude for help. || SPOTIFY: <mention> Hey there! That's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /JK || CUSTOMER: <mention> It helped after a while. Working now 😊 || SPOTIFY: <mention> We're glad that worked! Music always makes the day more...<url> If you ever need anything else, just shout and we'll come running 🏃 /JK",
spotify-gold-candidate-188,twcs-d8ca54e2ad577e670fa1,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Dear <mention>, please add “Secrets” By Gil Scott-Heron.","CUSTOMER: Dear <mention>, please add “Secrets” By Gil Scott-Heron. || SPOTIFY: <mention> Hey! We’ll have it available to you as soon as it’s available to us! We have some more info here: <url> /BD",
spotify-gold-candidate-189,twcs-f6ce9ece6da6b0196108,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,WHY CANT I LISTEN TO MOMENTS ON SPOTIFY WTF,"CUSTOMER: WHY CANT I LISTEN TO MOMENTS ON SPOTIFY WTF || SPOTIFY: <mention> Hey Nadia! Are you looking for a specific song? If so, we have some info about content here: <url> /KT",
spotify-gold-candidate-190,twcs-91f195157610a7b14ef2,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> <mention> this sh*t #FirefoxWebplayer #mozilla is draining my bat 4 life taking over my music by yoga on the background pls fix t #ASAP. wonder if they have these issues <mention> <mention> <url>,CUSTOMER: <mention> <mention> this sh*t #FirefoxWebplayer #mozilla is draining my bat 4 life taking over my music by yoga on the background pls fix t #ASAP. wonder if they have these issues <mention> <mention> <url> || SPOTIFY: <mention> Hey Ray! Can you also let us know the make and model of your device and the operating system? We'll see what we can suggest /MS || CUSTOMER: <mention> Currently on samsung SM-N9005 aka note 3 on 4.4 || CUSTOMER: <mention> Already disconnected all apps/changed Facebook pswrd still no response || SPOTIFY: <mention> Got it. Do you also get the same issue when you're streaming music straight from the Spotify app? Could you also let us know the exact Android and Spotify version you're using? /KB,
spotify-gold-candidate-191,twcs-294c90fe8ae6a14d7370,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hey <mention> I can't log in on my computer. Keep getting a message that there's no internet connection, but I'm connected to both my wifi and a VPN. What gives?","CUSTOMER: Hey <mention> I can't log in on my computer. Keep getting a message that there's no internet connection, but I'm connected to both my wifi and a VPN. What gives? || SPOTIFY: <mention> Hey Samra, we're here to help! Can you try restarting your computer? It would also be best to disable your VPN as we don't officially support VPNs. Let us know how it goes /JP",
spotify-gold-candidate-192,twcs-f80c781f0997d780ef4a,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hi. I got locked out of my account. Can you help, thanks. &gt;.&lt;","CUSTOMER: <mention> Hi. I got locked out of my account. Can you help, thanks. &gt;.&lt; || CUSTOMER: <mention> I was just using it then it locked me out for no reason. I can't sign back in.. || SPOTIFY: <mention> Hi Kenny! We've just replied with a bit more info over DM. We'll carry on helping out there /TR",
spotify-gold-candidate-193,twcs-c82053b6fc4291da4097,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,When <mention> keeps charging you after you've cancelled but there's no help or contact online... <mention> not!,"CUSTOMER: When <mention> keeps charging you after you've cancelled but there's no help or contact online... <mention> not! || SPOTIFY: <mention> Hey Kat, help's here! Could you DM us your account's username and email address? We'll take a look backstage /JX <url>",
spotify-gold-candidate-194,twcs-5d12ee100125b3703648,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> you're taking payments from me, but i still see adverts. this is appalling. what's the point in paying?","CUSTOMER: <mention> you're taking payments from me, but i still see adverts. this is appalling. what's the point in paying? || SPOTIFY: <mention> Hi, we've just replied to your DMs. Let's carry on chatting there /SY",
spotify-gold-candidate-195,twcs-3efdd8f04e8e68e89473,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"hey <mention> about once a month your app deletes all the saved music from my phone, or just stops accessing it, and I need to reset the app to get it to all download properly again. what's up with that.","CUSTOMER: hey <mention> about once a month your app deletes all the saved music from my phone, or just stops accessing it, and I need to reset the app to get it to all download properly again. what's up with that. || CUSTOMER: <mention> also can it stop bc this is bull. my illegally downloaded music doesn't pull this shit. || SPOTIFY: <mention> Hey! We're sorry to hear that. Can you try the steps under “Downloads unexpectedly removed” at <url> Let us know how it goes /SJ",
spotify-gold-candidate-196,twcs-b62986dbc631bcdf8733,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,humankind needs lyrics on <mention>,"CUSTOMER: humankind needs lyrics on <mention> || SPOTIFY: <mention> Hi Frederick! We totally agree. If you’re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: <url> /QI || CUSTOMER: <mention> Game changer. Thank you! || SPOTIFY: <mention> You're welcome! If you ever need help with anything else, you know where to find us /QI",
spotify-gold-candidate-197,twcs-10e8e282f9258a72bd7c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> can you add a feature to paid customers that eliminates the edited version of songs?,"CUSTOMER: <mention> can you add a feature to paid customers that eliminates the edited version of songs? || SPOTIFY: <mention> Hey Mark, that's a great idea! Thanks a bunch for the feedback – we really appreciate it. We’ll make sure this gets passed onto the right team 💚 /LX",
spotify-gold-candidate-198,twcs-b0ceae48833edb684356,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Why isn’t the original Sandcastle Disco on <mention>? 😩,"CUSTOMER: Why isn’t the original Sandcastle Disco on <mention>? 😩 || SPOTIFY: <mention> Hey there! Sometimes, content is available due to licensing and ownership. There's more info about this here: <url> /DB",
spotify-gold-candidate-199,twcs-3e02551745f663065760,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> hi! I'm so sorry for distracting you, but will playlist 'Your Top of the Year' appear this year? =)","CUSTOMER: <mention> hi! I'm so sorry for distracting you, but will playlist 'Your Top of the Year' appear this year? =) || SPOTIFY: <mention> Hi there! We're afraid we don't have any info to share right now, but we'll let everyone know as soon as we got something to announce 😉 /JM",
spotify-gold-candidate-200,twcs-f9295fb3e33de515470c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> why are all the ads double the volume? it's so aggravating! are you doing anything about this issue?,"CUSTOMER: <mention> why are all the ads double the volume? it's so aggravating! are you doing anything about this issue? || SPOTIFY: <mention> Hey there! Is this happening with specific ads, or all of them? Also, can you let us know which device and operating system you're using? /NQ || CUSTOMER: <mention> Most of the ads are too loud, significantly louder than music is. It's on all platforms and devices. Need to implement some kind of avg loudness req || SPOTIFY: <mention> Thanks for taking the time to reach out – we've passed this on to our Ads team. Let us know if there's anything else we can help you with /NQ",
spotify-gold-candidate-201,twcs-ff34384397a6418ef58d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hello .<mention>! I noticed that every time I try to log in, it accepts my username and password but would be logged out again :(","CUSTOMER: Hello .<mention>! I noticed that every time I try to log in, it accepts my username and password but would be logged out again :( || SPOTIFY: <mention> Hey there! Can you let us know your account's username or email address? We'll take a look backstage /AP <url>",
spotify-gold-candidate-202,twcs-f27c3ae8981fadc8360a,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,My first full month of <mention> premium and all my downloaded music has gone. You're not selling this well so far.,"CUSTOMER: My first full month of <mention> premium and all my downloaded music has gone. You're not selling this well so far. || SPOTIFY: <mention> Hey Kevin, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this /PL",
spotify-gold-candidate-203,twcs-2464f9739c72c9dda29f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> i recently got charged 3 times when i only agreed for 1 payment,"CUSTOMER: <mention> i recently got charged 3 times when i only agreed for 1 payment || SPOTIFY: <mention> Hey, help's here! We've just sent you a DM. Check your inbox /RH",
spotify-gold-candidate-204,twcs-7f19e6a04cde69701a65,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"dear <mention>, my survival depends on access to your music library. please fix your shit ASAP. love, troll CC: <mention>","CUSTOMER: dear <mention>, my survival depends on access to your music library. please fix your shit ASAP. love, troll CC: <mention> || SPOTIFY: <mention> Hey Eric! Everything should be running smoothly now. Let us know if this is still happening /FR",
spotify-gold-candidate-205,twcs-127511022b6a8d3e82d4,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Thank you for the swift response! Please hear our cries go get the demigod album on there, please. <url>","CUSTOMER: Thank you for the swift response! Please hear our cries go get the demigod album on there, please. <url> || SPOTIFY: <mention> No worries! We're taking in your feedback, and we'll be sure to pass it on to the right team /AR",
spotify-gold-candidate-206,twcs-8e0d5c949453c2f30f44,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> why don't you have Top 50 India, in your trending charts <mention>","CUSTOMER: <mention> why don't you have Top 50 India, in your trending charts <mention> || SPOTIFY: <mention> Hey there, great question! A countries Top 50 list is chosen based on listening history in that area. Since Spotify hasn't officially launched in India, we wouldn't have info for a Top 50 list at this time. Hope this helps /TB || CUSTOMER: <mention> Okay :( when it'll launch in india? || SPOTIFY: <mention> We're launching in new countries as often as possible. Be sure to add your email at <url> to be one of the first to know 🙂 /TB || CUSTOMER: <mention> Sure... Thanks || SPOTIFY: <mention> No worries. Feel free to reach out if you have any other questions, we're more than happy to help /TB",
spotify-gold-candidate-207,twcs-dc0403ad1d090566d094,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Why isn't Azealia Banks' FIERCE on <mention>?,CUSTOMER: Why isn't Azealia Banks' FIERCE on <mention>? || SPOTIFY: <mention> Hey there! Music availability all boils down to licensing agreements. We have more info here: <url> Let us know if you have any other questions /LM,
spotify-gold-candidate-208,twcs-fbe0cd4efaf34686cb9a,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> why tf can’t i look at the lyrics of songs like i can on Apple Music? Cmon now step it up,"CUSTOMER: <mention> why tf can’t i look at the lyrics of songs like i can on Apple Music? Cmon now step it up || SPOTIFY: <mention> Hey! This option isn't available at the moment, but you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: <url> if you’re Premium /CP || CUSTOMER: <mention> <mention> You should integrate Musixmatch into Spotify like Snapchat did with Shazam. || SPOTIFY: <mention> Hey there! Just click on the link we sent earlier. There's more info there about Musixmatch and Spotify. Hope this helps /RB",
spotify-gold-candidate-209,twcs-6a843df67933eae934fc,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Since I got #ios11 my <mention> often pauses itself when I listen in my car via Bluetooth. What to do?,"CUSTOMER: Since I got #ios11 my <mention> often pauses itself when I listen in my car via Bluetooth. What to do? || SPOTIFY: <mention> Hey Jennifer! Don't worry, we're here to help. Can you let us know the iPhone model you're using along with its Spotify version? Keep us posted /MT || CUSTOMER: <mention> Thanks! I’m on an iPhone 6 and my Spotify is the most recent version. || SPOTIFY: <mention> Got it. Could you also get back to us with the exact version of iOS 11 you have installed? Just head to your phone's Settings &gt; General &gt; About /MT || CUSTOMER: <mention> Sure it’s 11.1.2 || SPOTIFY: <mention> Thanks for that. Does logging out &gt; restarting your iPhone &gt; logging back in help at all? Loop us in on how you get on /MT",
