case_id,thread_id,customer_message,conversation_context,candidate_type,timestamp,taxonomy_version,split_version,sampling_version
spotify-gold-candidate-069,twcs-e1c606be9984db1bfad4,<mention> if you save an album you should have the option of the individual songs not to add to your library.,"CUSTOMER: <mention> if you save an album you should have the option of the individual songs not to add to your library. || SPOTIFY: <mention> Hey Paul, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. If you need anything else, just give us a shout 🙂 /KC",REPRESENTATIVE,2017-12-01T23:44:46+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-051,twcs-c8b76f5d6066bcbc991d,"<mention> not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃","CUSTOMER: <mention> not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃 || SPOTIFY: <mention> Hey there. We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this /QI",REPRESENTATIVE,2017-11-26T07:38:34+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-186,twcs-a0f8147d38bc207186b7,<mention> can you stop removing my downloaded albums,"CUSTOMER: <mention> iPhone 6s with the most current operating system and Spotify version with a premium family account || SPOTIFY: <mention> Thanks. Can you get back to us with the exact version of Spotify you're using? To get this info, just go to Your Music &gt; Settings &gt; About /AG || CUSTOMER: <mention> 8.4.28.1104 || SPOTIFY: <mention> Got it. Just to check, does the issue only happen to your downloaded albums? If you have downloaded playlists, do they become unsynced too? /AG || CUSTOMER: <mention> some songs in the playlists become unsaved || SPOTIFY: <mention> In this case, we'd recommend checking out <url> Listed under 'Downloads unexpectedly removed' are possible reasons why your downloaded tracks/albums were removed /AG",REPRESENTATIVE,2017-11-30T13:42:49+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-123,twcs-3498c006b0947878f2a9,<mention> thanks for saying your gunna give me a month free and than take it away a week later. #notcool#likedtheservicetillthan,CUSTOMER: <mention> thanks for saying your gunna give me a month free and than take it away a week later. #notcool#likedtheservicetillthan || SPOTIFY: <mention> Hey Jake! Can you DM us your account's email address or username? We'll take a look backstage /KM <url> || CUSTOMER: <mention> Of cpurse thank you || SPOTIFY: <mention> Great! We'll keep an eye out for your DM /AN <url>,REPRESENTATIVE,2017-11-26T03:31:20+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-159,twcs-468fbe8c8375ed6f1714,"I appreciate <mention> adding the like/dislike button to my Discover Weekly, but if my collection is already all filled up I can't exactly help you curate my next list by liking anything.","CUSTOMER: I appreciate <mention> adding the like/dislike button to my Discover Weekly, but if my collection is already all filled up I can't exactly help you curate my next list by liking anything. || CUSTOMER: <mention> I'd suggest instead of automatically adding those 'liked' to my library (or trying to) give me an option (like with the 'dislike') to add it to my library or just make note that I like the song. || SPOTIFY: <mention> Hi Kathleen! Thanks for sharing your thoughts. It's definitely something for the team to consider and we'll make sure it reaches them. Give us a shout if there's anything else 🙂 /NJ",REPRESENTATIVE,2017-11-26T20:16:27+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-168,twcs-fc1eebb4e7a18c5f37c4,<mention> this is the SECOND time in two weeks all my music has disappeared wtf <url>,"CUSTOMER: <mention> this is the SECOND time in two weeks all my music has disappeared wtf <url> || SPOTIFY: <mention> Hi there! We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this /GT || CUSTOMER: <mention> y’all just fucking did it again <url> || SPOTIFY: <mention> Sorry to hear that you feel that way. Just to check, have you tapped ""Remove Filters"" to make sure that some of them aren't just hidden? Keep us posted /MU || CUSTOMER: <mention> they’re still there but all my downloads were deleted and the albums saved have half the songs missing now || SPOTIFY: <mention> That's strange. Can you DM us your account's username or email address? We'll check things backstage /MU <url>",REPRESENTATIVE,2017-11-27T17:01:12+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-177,twcs-823e2786fcb670a93b61,<mention> You know what's really annoying <mention>? You un-download my library all the f**king time. I have no signal an no music now. &amp; I pay £15 a month. Not to mention long term members NEVER get any discounts or offers.,"CUSTOMER: <mention> You know what's really annoying <mention>? You un-download my library all the f**king time. I have no signal an no music now. &amp; I pay £15 a month. Not to mention long term members NEVER get any discounts or offers. || SPOTIFY: <mention> Hey Sarah! Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> On another note, our offers right now are for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though /SJ",REPRESENTATIVE,2017-11-27T17:18:47+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-087,twcs-1efbae2563c7809a02cd,"<mention> where can I direct my suggestions? Would love a history or notes section on songs - if/when I added a song to my library (or if I used to have it saved), if/when it was featured on my discover Weekly, if a friend has it saved, etc!","CUSTOMER: <mention> where can I direct my suggestions? Would love a history or notes section on songs - if/when I added a song to my library (or if I used to have it saved), if/when it was featured on my discover Weekly, if a friend has it saved, etc! || SPOTIFY: <mention> Hey! We're always happy to hear your suggestions via Twitter. Rest assured, your feedback will be passed on to the right folks /NQ",REPRESENTATIVE,2017-11-30T04:57:33+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-042,twcs-9c1d76003f8a2114a49a,Phone migration was painless until I got to downloading my primary <mention> playlist... it probably doesn't help to have it set to Extreme.,"CUSTOMER: Phone migration was painless until I got to downloading my primary <mention> playlist... it probably doesn't help to have it set to Extreme. || CUSTOMER: <mention> I'm still not sure why the <mention> UI shows 4,000+ songs to download when it maxes out at 3,333. || SPOTIFY: <mention> Hey Monique! Currently, you can only download 3,333 songs for offline use per device, on a maximum of 3 different devices. Hope this clears things up /AR || CUSTOMER: <mention> I know, but your UI is saying that I’m at 1k+ of 4k+ downloads. It seems like it should say 1k+ of 3,333. ;) || SPOTIFY: <mention> That's odd. Can you send us a screenshot of what you're seeing in-app? We'll do some digging 🔍 /JE",REPRESENTATIVE,2017-11-30T03:14:58+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-114,twcs-e6b659f176f27b0bd32e,<mention> Can you explain me why you delete the whole downloaded playlist with just one swipe? <url>,"CUSTOMER: <mention> Can you explain me why you delete the whole downloaded playlist with just one swipe? <url> || SPOTIFY: <mention> Hey Paul, sorry to hear about this. We don't have any specific info to share about this, but you can vote for the idea here: <url> /PL",REPRESENTATIVE,2017-11-30T12:17:11+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-033,twcs-c06f65e9e9b0f3a06f0c,"Is anyone having issues with <mention> today? It is extremely slow to start, search not working, my library not rendering. <mention>","CUSTOMER: Is anyone having issues with <mention> today? It is extremely slow to start, search not working, my library not rendering. <mention> || SPOTIFY: <mention> Hey, help's here! Can you DM us your account's email address along with the make &amp; model of the device you're using? We'll figure out what's going on /RR <url>",REPRESENTATIVE,2017-11-29T19:25:01+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-195,twcs-3efdd8f04e8e68e89473,"hey <mention> about once a month your app deletes all the saved music from my phone, or just stops accessing it, and I need to reset the app to get it to all download properly again. what's up with that.","CUSTOMER: hey <mention> about once a month your app deletes all the saved music from my phone, or just stops accessing it, and I need to reset the app to get it to all download properly again. what's up with that. || CUSTOMER: <mention> also can it stop bc this is bull. my illegally downloaded music doesn't pull this shit. || SPOTIFY: <mention> Hey! We're sorry to hear that. Can you try the steps under “Downloads unexpectedly removed” at <url> Let us know how it goes /SJ",REPRESENTATIVE,2017-11-27T14:58:06+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-105,twcs-cfb715f473ae1d746717,<mention> if your app deletes my music one more time I'm switching to Tidal,"CUSTOMER: <mention> if your app deletes my music one more time I'm switching to Tidal || SPOTIFY: <mention> Hey Hussein! Just to clarify, are you missing tracks in Your Library or those you've downloaded for offline use? /AR || CUSTOMER: <mention> Both on the android app. I've upgraded apps, upgraded phones. I've avoided using battery saving mode, I did everything you guys respond with but it's a faulty app idk what to say || SPOTIFY: <mention> We understand your frustration. We just want to know if the tracks that gets deleted on your app are those that are saved in Your Library or the ones that you've downloaded to be used offline /AR || CUSTOMER: <mention> Both. So even the ones that get saved but not downloaded get deleted.",REPRESENTATIVE,2017-11-29T00:09:35+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-060,twcs-8315acd663aea649cb06,"<mention> <mention> <mention> allow us to purchase a download to the music in your catalogue. This will help you ""make a profit""","CUSTOMER: <mention> <mention> <mention> allow us to purchase a download to the music in your catalogue. This will help you ""make a profit"" || SPOTIFY: <mention> Hi there! Thanks for the feedback. We'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU || CUSTOMER: <mention> Thanks! Also adding some kind of store for merch so y'all can make a cut? Idk || SPOTIFY: <mention> No worries! About merch, our friends in Artist Support are the right folks to help with this. You can get in touch with them here: <url> Hope this helps /MU",REPRESENTATIVE,2017-11-30T03:41:23+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-213,twcs-bbe55d6e5ca869afe6f6,"<mention> have to download everything again! But not doing it?! Also, search just shows an error! What’s the fix? I have had this for a while now","CUSTOMER: <mention> have to download everything again! But not doing it?! Also, search just shows an error! What’s the fix? I have had this for a while now || SPOTIFY: <mention> Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",REPRESENTATIVE,2017-11-28T21:00:33+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-214,twcs-7fa691518331b0b6fba3,Omg I'm so sad! <mention>'s Metamorphosis album isn't available on <mention> 😭😭😭,CUSTOMER: Omg I'm so sad! <mention>'s Metamorphosis album isn't available on <mention> 😭😭😭 || SPOTIFY: <mention> Hi Caitlin! Sometimes content is unavailable due to licensing matters. More info about this here: <url> Hopefully we'll be able to have it soon /NJ,REPRESENTATIVE,2017-12-03T20:54:42+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-034,twcs-86abf490736e040764a0,ayo <mention> accept my artist request so I can upload some jams,"CUSTOMER: ayo <mention> accept my artist request so I can upload some jams || SPOTIFY: <mention> Hey there! Could you DM us your artist URI, and your contact email address? We’ll check things out backstage /JO <url> || CUSTOMER: <mention> <mention> dang. my mans cracky gonna get biiig",REPRESENTATIVE,2017-11-29T07:30:59+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-196,twcs-b62986dbc631bcdf8733,humankind needs lyrics on <mention>,"CUSTOMER: humankind needs lyrics on <mention> || SPOTIFY: <mention> Hi Frederick! We totally agree. If you’re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: <url> /QI || CUSTOMER: <mention> Game changer. Thank you! || SPOTIFY: <mention> You're welcome! If you ever need help with anything else, you know where to find us /QI",REPRESENTATIVE,2017-11-30T13:25:25+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-070,twcs-d90a673bb63559c90295,<mention> where’s the REPUTATION ALBUM????? LMK <mention>,"CUSTOMER: <mention> where’s the REPUTATION ALBUM????? LMK <mention> || SPOTIFY: <mention> Hey Jay! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: <url> /NS || CUSTOMER: <mention> WHEN WILL IT BE??? || SPOTIFY: <mention> We're afraid we don't have any info on this right now. Fingers crossed we'll be able to have it soon! /NS || CUSTOMER: <mention> That’s stupid || SPOTIFY: <mention> We're sorry you feel that way. Don't worry, we'll make sure your feedback is passed on to the right team /NS",REPRESENTATIVE,2017-11-28T00:40:11+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-160,twcs-0c13ace5ad2c5fcb3ec3,<mention> <mention> release radar recipe has stopped running but no error reported. Any ideas?,CUSTOMER: <mention> <mention> release radar recipe has stopped running but no error reported. Any ideas? || SPOTIFY: <mention> Hmm. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /CG,REPRESENTATIVE,2017-12-02T09:21:13+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-223,twcs-a20185e71077bb659543,Wish <mention> would get its shit together and get more of Beyoncé’s songs on there🙄 especially her album Lemonade 😡,"CUSTOMER: Wish <mention> would get its shit together and get more of Beyoncé’s songs on there🙄 especially her album Lemonade 😡 || SPOTIFY: <mention> Hey! We're working on it, and we hope to have all her music available soon. There's more info here: <url> /AP",REPRESENTATIVE,2017-12-02T00:03:52+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-016,twcs-6237b39819ff1d9f3f62,"Aside from reputation, there are no other new releases for <mention> Philippines?","CUSTOMER: Aside from reputation, there are no other new releases for <mention> Philippines? || SPOTIFY: <mention> Hey there, head over to Browse &gt; New Releases to find all the newest hits, fresh off the grill! 🔥 /SY || CUSTOMER: <mention> Thanks. It just loaded the new songs. It was late tho. It usually comes out at midnight. || SPOTIFY: <mention> Glad to hear that they've all showed up on your end now! Thanks for your fe /SYedback, we'll pass it on to the relevant folks. Have a great day 😁 /SY",REPRESENTATIVE,2017-11-30T19:10:27+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-205,twcs-127511022b6a8d3e82d4,"Thank you for the swift response! Please hear our cries go get the demigod album on there, please. <url>","CUSTOMER: Thank you for the swift response! Please hear our cries go get the demigod album on there, please. <url> || SPOTIFY: <mention> No worries! We're taking in your feedback, and we'll be sure to pass it on to the right team /AR",REPRESENTATIVE,2017-11-29T23:57:43+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-007,twcs-f1005cc4520a953f37fb,"<mention> why are the ""suggested"" tracks now an opposite genre of what I'm currently listening to? For example: left pic is what I'm trying to listen to &amp; right is the suggested track. <url>","CUSTOMER: <mention> why are the ""suggested"" tracks now an opposite genre of what I'm currently listening to? For example: left pic is what I'm trying to listen to &amp; right is the suggested track. <url> || SPOTIFY: <mention> Hey Amie! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /AQ",REPRESENTATIVE,2017-12-01T13:53:30+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-052,twcs-df87b8b53880a2fe4e96,<mention> <mention> can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs?,"CUSTOMER: <mention> <mention> can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs? || SPOTIFY: <mention> Hi, help's here! Were you referring to the Behind the Lyrics feature? Can you also send us the Spotify URI of the songs? Just right-click the track &gt; Share &gt; URI. We'll check them out /DN || CUSTOMER: <mention> Pretty much every song with the word Sinterklaas in the title, and many other songs with that theme. I'm talking about singing about ""the black guy is the lackey"", ""even though I'm black I don't mean harm"" etc etc. || CUSTOMER: <mention> What does right-click mean on a phone? || SPOTIFY: <mention> Thanks for reporting, and sorry for the confusion. You can get the URI of the song via the desktop app. Can you send us the song link instead? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a closer look /DN",REPRESENTATIVE,2017-11-30T08:34:54+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-151,twcs-055f66cdaa2577fc2d74,Morning <mention> can you suggest how I can get release radar to refresh please &amp; thank you?,"CUSTOMER: Morning <mention> can you suggest how I can get release radar to refresh please &amp; thank you? || SPOTIFY: <mention> Hey there, Release Radar refreshes every Friday, so be sure to save your favorites! If it's not updating, try closing Spotify and re-opening the app to see if it helps. Let us know how it goes /LS || CUSTOMER: <mention> Thanks, had already tried that to no avail. || SPOTIFY: <mention> Hmm. Would you know if the artists you're following have new releases? Some previous tracks may have been re-added to the list. Also, make sure that you're not in a Private Session when you listen to them so that they count towards Release Radar’s recommendations /LS",REPRESENTATIVE,2017-12-01T07:40:25+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-061,twcs-139d9db8444c23772e93,"<mention> hi, do you happen to have any input on whether you'll put End Game (from Taylor Swift's reputation) on Spotify seperately from the album when it gets released as a single?","CUSTOMER: <mention> hi, do you happen to have any input on whether you'll put End Game (from Taylor Swift's reputation) on Spotify seperately from the album when it gets released as a single? || SPOTIFY: <mention> Hey Mark! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: <url> Keep rocking 🤘 /TI",REPRESENTATIVE,2017-11-28T21:25:33+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-088,twcs-51bbfa1ea4be54d28fe6,"<mention> Why can't I find <mention> latest release #ImNotRacist It's cool, we all make mistakes but please be sure to correct this Asap Rocky. <url>","CUSTOMER: <mention> Why can't I find <mention> latest release #ImNotRacist It's cool, we all make mistakes but please be sure to correct this Asap Rocky. <url> || CUSTOMER: <mention> <mention> <mention> I really need this track for a shared playlist. <url> || SPOTIFY: <mention> Hey! We’ll have it available to you as soon as it’s available to us! There's more info here: <url> 🙂 /L",REPRESENTATIVE,2017-11-28T21:44:28+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-232,twcs-a558741fb82d82cef639,Why isn't the Distant Relatives album not on <mention> or <mention>? One of my favs <mention> <mention>,"CUSTOMER: Why isn't the Distant Relatives album not on <mention> or <mention>? One of my favs <mention> <mention> || SPOTIFY: <mention> Hey! Can you let us know the title of the Distant Relatives album you're looking for, and where are you based? We'll take a closer look /K || CUSTOMER: <mention> The album is called Distant Relatives by Nas &amp; Damian Marley. I'm in Australia || SPOTIFY: <mention> Thanks. Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url> If you need us again, just shout! /K",REPRESENTATIVE,2017-12-01T06:11:47+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-178,twcs-e3a26edc1b4402a9864f,"<mention> hi there, I miss Emma Chaplin spent last Stelle and vedimaria can you added please?","CUSTOMER: <mention> hi there, I miss Emma Chaplin spent last Stelle and vedimaria can you added please? || SPOTIFY: <mention> Hi there! Can you let us know what's happening exactly? We'll see what we can do /PL || CUSTOMER: <mention> Hi there! Those songs are not found on Spotify 😭😢 || SPOTIFY: <mention> We understand your frustration. We’d love to have all of their stuff available! Hopefully we will in the future. In the meantime, we have some info about content here: <url> If you ever need anything else, just shout and we'll come running 🏃 /LX || CUSTOMER: <mention> Is this for every song and artists or only the artists? I see only a karaoke song. I want the whole song it's a remember to are grandmother || SPOTIFY: <mention> We hear you. We do our best! But sometimes agreements are ongoing, or can't be reached with the content provider. Be sure to stay tuned /TX",REPRESENTATIVE,2017-11-30T07:33:22+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-124,twcs-e8c3496e2eb0dde813d0,<mention> ANY SUGGESTIONS WHERE/HOW I CAN MY UPLOAD LYRICS? TY!!,"CUSTOMER: <mention> ANY SUGGESTIONS WHERE/HOW I CAN MY UPLOAD LYRICS? TY!! || CUSTOMER: <mention> <mention> MAYBE YOU CAN HELP? || SPOTIFY: <mention> Hey! We currently don't offer lyrics as a feature at the moment. If you'd like to let Genius know you're interested in using their Behind The Lyrics feature on Spotify, you can reach out to them here: <url> /I || CUSTOMER: <mention> <mention> YOU DOWN? JUST SENT MY VERIFIED REQUEST <url>",REPRESENTATIVE,2017-12-01T21:52:49+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-133,twcs-9e1dfedb48e98d0190f2,<mention> how do you change your Artist name on Spotify?,"CUSTOMER: <mention> how do you change your Artist name on Spotify? || SPOTIFY: <mention> Hey Phil! You'll need to reach out to your distributor, and ask them to submit a metadata update. If you need more info on this, you can reach the team directly here: <url> /I",REPRESENTATIVE,2017-11-26T23:51:00+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-106,twcs-db29c5b6afb0f2e221d4,<mention> Why isn’t Taylor Swift’s reputation album not in the New Releases category?,"CUSTOMER: <mention> Why isn’t Taylor Swift’s reputation album not in the New Releases category? || SPOTIFY: <mention> Hey Cyrus! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: <url> /NS || CUSTOMER: <mention> Not potoshopped. <url> || SPOTIFY: <mention> Woohoo! This calls for a <url> Give us a shout if you need anything else 🎉 /NS",REPRESENTATIVE,2017-12-01T02:41:14+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-188,twcs-d8ca54e2ad577e670fa1,"Dear <mention>, please add “Secrets” By Gil Scott-Heron.","CUSTOMER: Dear <mention>, please add “Secrets” By Gil Scott-Heron. || SPOTIFY: <mention> Hey! We’ll have it available to you as soon as it’s available to us! We have some more info here: <url> /BD",REPRESENTATIVE,2017-11-25T23:57:57+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-026,twcs-969fa8b9f1b070e4821e,<mention> having trouble logging in w my tablet-says I've logged in from an unrecognized browser. Any ideas?,CUSTOMER: <mention> having trouble logging in w my tablet-says I've logged in from an unrecognized browser. Any ideas? || SPOTIFY: <mention> Hi Naomi! We've just replied to your DM. We'll carry on chatting there 🙂 /Q,REPRESENTATIVE,2017-11-29T05:34:13+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-215,twcs-def3838ef744cb727d39,"hey guys, any ETA with the issue with dll file missing for all win7 users ? cause every time spotify autoupdate we have to unistall etc <mention>","CUSTOMER: hey guys, any ETA with the issue with dll file missing for all win7 users ? cause every time spotify autoupdate we have to unistall etc <mention> || SPOTIFY: <mention> Hi there! We're afraid we don't have any specific info to share right now. Don't worry, we'll make sure to let everyone know as soon as we got something to announce /JM",REPRESENTATIVE,2017-12-02T10:44:19+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-179,twcs-3567c41afe8c3fd2f914,"<mention> give me back my Daily mix options. You don’t listen to 1990s/2000s rap for 2 days, and suddenly it’s gone 😫","CUSTOMER: <mention> give me back my Daily mix options. You don’t listen to 1990s/2000s rap for 2 days, and suddenly it’s gone 😫 || SPOTIFY: <mention> Hey Tyler, that doesn't sound cool! Did all your Daily Mixes disappear? Sending us a screenshot of the page in the app where your Daily Mixes were would help too /RK || CUSTOMER: <mention> No, the ones I don’t ever listen to are still there for sure. It’s just the good ones that are gone. I’m sure it’s some algorithm thing but there should be a way to lock one so it updates but never goes away || SPOTIFY: <mention> Daily Mix refreshes regularly, so you’ll need to save your favorite tunes. To do so, tap ❤️ while it’s playing. Nice idea though! It's definitely something for the team to consider, and we'll make sure it reaches them /RK",REPRESENTATIVE,2017-11-30T15:57:15+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-206,twcs-8e0d5c949453c2f30f44,"<mention> why don't you have Top 50 India, in your trending charts <mention>","CUSTOMER: <mention> why don't you have Top 50 India, in your trending charts <mention> || SPOTIFY: <mention> Hey there, great question! A countries Top 50 list is chosen based on listening history in that area. Since Spotify hasn't officially launched in India, we wouldn't have info for a Top 50 list at this time. Hope this helps /TB || CUSTOMER: <mention> Okay :( when it'll launch in india? || SPOTIFY: <mention> We're launching in new countries as often as possible. Be sure to add your email at <url> to be one of the first to know 🙂 /TB || CUSTOMER: <mention> Sure... Thanks || SPOTIFY: <mention> No worries. Feel free to reach out if you have any other questions, we're more than happy to help /TB",REPRESENTATIVE,2017-11-27T07:00:01+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-107,twcs-4a6eed39ee7e0b51d8ee,WHOOOOOOOO IS HANDLING AMBIENCE AFROBEATS &amp; AFROPOP ON <mention> <mention> WHY YA HAVEN’T UPDATED IT SINCE NOV 10TH?????!!!!,"CUSTOMER: WHOOOOOOOO IS HANDLING AMBIENCE AFROBEATS &amp; AFROPOP ON <mention> <mention> WHY YA HAVEN’T UPDATED IT SINCE NOV 10TH?????!!!! || SPOTIFY: <mention> Hey there! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your comments /CE",REPRESENTATIVE,2017-11-28T22:09:16+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-134,twcs-f572ef0723536010a04d,"<mention> Feature idea: Add your SoundCloud, YouTube etc. links to your Artist Page!","CUSTOMER: <mention> Feature idea: Add your SoundCloud, YouTube etc. links to your Artist Page! || SPOTIFY: <mention> Hey there! Thanks for your suggestions, we'll be sure to pass it on to the right team. We'll be here if you need us again /SP",REPRESENTATIVE,2017-11-30T17:09:56+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-035,twcs-521f749cdd2180c490dd,I really miss the <mention> messages feature :( being able to send songs to other spotify users without having to go via another social media...,"CUSTOMER: I really miss the <mention> messages feature :( being able to send songs to other spotify users without having to go via another social media... || SPOTIFY: <mention> Hey Alice! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see back. If you need anything else, just shout and we'll come running 🏃 /JZ || CUSTOMER: <mention> it's a shame! It's not even like I need an ""inbox"" just being able to send a song through spotify would be so cool. But anyway! Thanks so much for replying &lt;3 X || SPOTIFY: <mention> Don't worry, your thoughts won't fall on deaf ears. Have a <url> 💚 /LP",REPRESENTATIVE,2017-11-29T16:43:13+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-071,twcs-fc96fef64512329635d5,<mention> the last version of Spotify on IPhone crashes often. It is getting annoying. When will there be an update with bug fixes?,"CUSTOMER: <mention> the last version of Spotify on IPhone crashes often. It is getting annoying. When will there be an update with bug fixes? || SPOTIFY: <mention> Hey, help's here! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JN || CUSTOMER: <mention> Spotify version 8.4.28.1104 IOS version 11.0.3 (IPhone 6) || SPOTIFY: <mention> Thanks! Does the app crash whenever you play your music? /JN || CUSTOMER: <mention> Yes, at random moments || SPOTIFY: <mention> Got it. Does turning your device off, then back on again help? /JN",REPRESENTATIVE,2017-11-29T12:12:26+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-098,twcs-c96017d523bd91c5ae05,<mention> any ideas on a timeline for multiroom on Alexa?,"CUSTOMER: <mention> any ideas on a timeline for multiroom on Alexa? || SPOTIFY: <mention> Hey Guy! We don't have any info on this right now, but you can support a similar idea here: <url> /DD",REPRESENTATIVE,2017-11-26T11:21:43+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
